Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
2448,0.410298,0.25375187,0.5846225,0.21713662,0.21681462
2449,0.2805223,0.22078152,0.8957341,0.070232496,0.137046
2451,0.036114447,0.050297447,0.1676996,0.03393917,0.09055358
2454,0.10445713,0.15028109,0.68034095,0.03162326,0.14820708
2466,0.37334836,0.27441174,0.8066217,0.64059335,0.65594524
2477,0.34742323,0.1269369,0.22783655,0.23535961,0.21445204
2480,0.25513768,0.17196384,0.78685963,0.17785423,0.37607586
2481,0.4351023,0.13088739,0.9519784,0.07039633,0.3209569
2482,0.31234384,0.14237142,0.9621319,0.091263495,0.3707353
2483,0.37923723,0.14020304,0.92496943,0.20481013,0.4504052
2489,0.22606198,0.065064184,0.7822631,0.033027336,0.16127928
2495,0.063313,0.09461163,0.43276805,0.042694807,0.07391329
2498,0.46373305,0.13278362,0.8902645,0.061891664,0.2551873
2502,0.52500397,0.11273081,0.89532834,0.021691939,0.12597817
2509,0.47857374,0.17989945,0.6941763,0.042699914,0.31937772
2514,0.04282005,0.14246786,0.16588089,0.04075274,0.17806114
2515,0.19897272,0.12219246,0.7216853,0.03953609,0.15531804
2520,0.07785051,0.043591533,0.20773704,0.048825394,0.08114673
2524,0.11488414,0.05100829,0.23163715,0.041013323,0.09799004
2527,0.426199,0.15211293,0.9410031,0.06394005,0.2707502
2535,0.17179914,0.10964087,0.34304628,0.03989979,0.09467983
2538,0.23755552,0.17337239,0.6594037,0.07644007,0.23071675
2575,0.034799393,0.05952042,0.12645604,0.020959567,0.048888166
2583,0.36217585,0.14718622,0.904861,0.050438993,0.25101346
2584,0.044737987,0.0826505,0.31653723,0.011338898,0.022702698
2585,0.074197575,0.04599746,0.16995026,0.029556448,0.08989031
2590,0.12925623,0.05659378,0.60911244,0.035702027,0.07132341
2598,0.19594456,0.13877551,0.896408,0.04509454,0.1514004
2602,0.26304576,0.09376579,0.8757549,0.03910758,0.15499003
2604,0.16930397,0.17899282,0.47865087,0.03368192,0.15079969
2609,0.07029346,0.07570265,0.22512285,0.043646194,0.10028685
2613,0.2371641,0.09060502,0.8269962,0.037970375,0.14117295
2636,0.44116548,0.14151315,0.6247914,0.059727672,0.23161213
2645,0.42133626,0.12703834,0.84337825,0.06508803,0.27673072
2663,0.19276717,0.08450699,0.7417572,0.039981116,0.15338658
2678,0.1339101,0.079590835,0.84486663,0.031521462,0.17599367
2705,0.16225047,0.08779548,0.32930833,0.033506963,0.13501179
2706,0.09698372,0.10854298,0.67976856,0.037945718,0.07967601
2708,0.4455853,0.116932765,0.7757873,0.057270437,0.14654343
2710,0.16573085,0.092056915,0.26157263,0.045146864,0.08717115
2721,0.1359513,0.083657555,0.7649276,0.03255058,0.0949945
2726,0.18940948,0.14172979,0.54014784,0.032648027,0.19739594
2727,0.29566845,0.08684953,0.9373962,0.09961355,0.29279727
2728,0.051020447,0.22067606,0.3617018,0.045900173,0.13434051
2732,0.39576268,0.13386005,0.884761,0.1109672,0.19291012
2734,0.03185304,0.043944698,0.07065259,0.060122095,0.08566651
2739,0.10217269,0.055591807,0.22491437,0.029201845,0.09799004
2749,0.29510322,0.14841157,0.62431204,0.05949154,0.2681604
2758,0.23892666,0.1912551,0.49959597,0.042836886,0.19845133
2763,0.17870578,0.087794736,0.83370304,0.034720886,0.14590342
2780,0.17870578,0.087794736,0.49347755,0.035529323,0.14117295
2781,0.23347554,0.15554392,0.9549606,0.123109505,0.2941758
2782,0.052060843,0.079886675,0.22635633,0.05566291,0.09819114
2788,0.35837382,0.12329939,0.95554876,0.10492652,0.38863122
2792,0.18015714,0.060362086,0.5342561,0.050315145,0.1400368
2795,0.056587007,0.1297833,0.34018344,0.032791454,0.09509031
2796,0.05460702,0.15343931,0.62538344,0.055242524,0.24814144
2798,0.038840868,0.04170181,0.102945134,0.029027624,0.07387741
2800,0.14500327,0.16823591,0.77770907,0.07161191,0.17330079
2802,0.03469183,0.05944532,0.1436663,0.040843986,0.048646342
2803,0.5177414,0.25332853,0.5299188,0.03181618,0.19591141
2805,0.2860904,0.10129567,0.47237685,0.03611136,0.17826514
2806,0.10987138,0.16356696,0.60637754,0.03957494,0.12222654
2807,0.199878,0.14426139,0.85532546,0.018827742,0.023073066
2809,0.19122383,0.121549,0.7998037,0.025118994,0.10738938
2815,0.18036264,0.10358538,0.8056324,0.037933517,0.23926446
2817,0.41911137,0.19025683,0.6133029,0.08553943,0.13769905
2818,0.08447916,0.07600469,0.30238384,0.040414017,0.05860439
2822,0.18832968,0.068082,0.7842918,0.058470577,0.46377242
2830,0.27209726,0.16555609,0.6333415,0.035439495,0.37124372
2831,0.2886802,0.14424217,0.8923213,0.037933517,0.25742772
2841,0.21627925,0.09679941,0.41034776,0.051132396,0.15762033
2844,0.5164163,0.16075693,0.88772726,0.03135068,0.12998259
2850,0.19977391,0.103945725,0.3480777,0.022530397,0.07110969
2881,0.06557805,0.039577395,0.48863772,0.040992804,0.084273286
2884,0.35349512,0.2732474,0.84143317,0.33947688,0.46653214
2889,0.02614982,0.072988495,0.05807134,0.0547132,0.07304606
2893,0.19002323,0.06983625,0.8653591,0.038957275,0.14816278
2896,0.49876833,0.28863683,0.8468455,0.60638785,0.395168
2899,0.4375277,0.37531316,0.43573156,0.31975648,0.29175448
2900,0.08746794,0.053620495,0.17261153,0.043157287,0.07411665
2903,0.40468475,0.30503294,0.2946587,0.4250831,0.18184935
2907,0.6565186,0.8477682,0.91286683,0.27777237,0.32886198
2909,0.6243258,0.25419313,0.25939986,0.19046807,0.3031338
2911,0.3292817,0.12414045,0.9583733,0.08405473,0.100828074
2913,0.6310102,0.11130421,0.9533639,0.07714329,0.38863122
2924,0.38993552,0.4148781,0.6251759,0.091430224,0.31813878
2930,0.50832766,0.19494188,0.62920684,0.45927307,0.6114473
2947,0.2846703,0.19311683,0.968548,0.40288147,0.4745815
2956,0.27604315,0.23477764,0.83223337,0.26294893,0.28593233
2957,0.21903016,0.10251964,0.68447983,0.06485576,0.13431408
2961,0.33743888,0.21762572,0.27156022,0.5823777,0.64666885
2968,0.15346196,0.20244339,0.73019195,0.17998657,0.35612193
2970,0.32749376,0.12785582,0.3762482,0.2174397,0.30915272
2988,0.30456227,0.12857011,0.8404008,0.047418248,0.13474125
2996,0.40285292,0.2978995,0.79543877,0.28837502,0.39673036
3000,0.46236017,0.13970965,0.7573095,0.07890998,0.15741661
3001,0.2674719,0.114408165,0.9560662,0.086296156,0.249296
3002,0.45158643,0.23365091,0.82086664,0.489341,0.617671
3003,0.3680138,0.14363615,0.7840842,0.083064705,0.27438498
3017,0.35078448,0.1799571,0.34643126,0.20049296,0.17749424
3021,0.11753774,0.08221461,0.5297846,0.044207655,0.07207308
3039,0.6331775,0.1829027,0.96173966,0.07671081,0.095070675
3043,0.3184296,0.16628209,0.13199165,0.2352934,0.20974927
3049,0.30861893,0.20597191,0.9559285,0.65670425,0.63833416
3051,0.22163512,0.111503616,0.13862628,0.117919296,0.16693144
3053,0.396547,0.1896549,0.9400728,0.6292204,0.60953075
3057,0.2359069,0.14865728,0.21611407,0.5064909,0.19196144
3061,0.55857635,0.8426385,0.9370733,0.34897593,0.46796763
3062,0.1894954,0.08555419,0.31752664,0.061893843,0.13931347
3065,0.07443372,0.048306976,0.13547657,0.031712737,0.07738151
3074,0.21856093,0.22041419,0.23259977,0.24429393,0.25316173
3075,0.19203691,0.122336484,0.1569984,0.36043227,0.30360207
3081,0.61843336,0.7070891,0.85181856,0.15860476,0.39116913
3094,0.36376733,0.13380449,0.9599324,0.6461922,0.5466947
3105,0.43161035,0.13518469,0.4851075,0.6557968,0.11839356
3107,0.42725447,0.21484421,0.9137351,0.2005586,0.21970303
3120,0.57977575,0.17674634,0.82643974,0.6341043,0.62504435
3123,0.13648096,0.2036692,0.20029445,0.046426073,0.10254963
3128,0.6095621,0.21569362,0.9585495,0.5666793,0.6092625
3139,0.24578919,0.30858824,0.3291186,0.6143853,0.2735206
3142,0.65676445,0.30999437,0.7330988,0.54815793,0.4174088
3149,0.59320694,0.16905607,0.3141027,0.5558811,0.28257868
3157,0.50548553,0.26808986,0.888106,0.40774468,0.4433249
3161,0.65852094,0.22187234,0.8137532,0.405168,0.6086092
3171,0.6319531,0.28885952,0.972484,0.42540133,0.44638965
3172,0.33272755,0.21910584,0.9731631,0.4642799,0.46309477
3179,0.5965639,0.15794472,0.8958258,0.3849383,0.30105436
3184,0.65401745,0.2738215,0.9550645,0.5818892,0.617671
3187,0.5576341,0.23854883,0.9734718,0.65209454,0.6427053
3190,0.29379654,0.15059146,0.27664736,0.6041559,0.19316603
3194,0.3898031,0.16520612,0.26673818,0.42695704,0.21273278
3195,0.04783882,0.043944698,0.019647425,0.40499645,0.24568714
3200,0.6230816,0.23445468,0.5510578,0.3995161,0.31922293
3204,0.45032194,0.20605601,0.7489648,0.6425265,0.60612214
3208,0.59595555,0.18555892,0.9670709,0.5095566,0.591307
3210,0.37212104,0.13142775,0.20881066,0.3720602,0.34655982
3212,0.27342615,0.07932846,0.12201627,0.5099751,0.24802464
3215,0.26644757,0.3030133,0.8594419,0.35555097,0.19294472
3217,0.3158408,0.23617257,0.86435306,0.12129622,0.6608179
3218,0.44133508,0.17242377,0.4125551,0.39556214,0.41240832
3224,0.6197154,0.28440642,0.92977256,0.5284228,0.6445502
3231,0.6131192,0.20424372,0.8050861,0.6502726,0.6118302
3232,0.38312954,0.15548895,0.22864257,0.3177421,0.13213669
3235,0.5087567,0.26044443,0.93961674,0.42282936,0.42906418
3239,0.36828104,0.101667814,0.57965344,0.34509832,0.15811513
3243,0.5207493,0.2661877,0.9132907,0.44985288,0.3871056
3244,0.42103386,0.2594087,0.52186793,0.41170436,0.5958603
3248,0.65852094,0.25684372,0.84281003,0.36023086,0.50699174
3251,0.11321479,0.090268366,0.1404196,0.39671415,0.45962617
3252,0.5023391,0.27258036,0.5820187,0.41535798,0.65774775
3254,0.31988317,0.12246764,0.2315035,0.33385134,0.22670281
3259,0.42946982,0.15235396,0.9233874,0.3832583,0.34764284
3260,0.50364304,0.21541817,0.9688403,0.655562,0.65925115
3261,0.37223297,0.10362806,0.59899306,0.600447,0.14400846
3263,0.43273544,0.2631142,0.4622726,0.3931121,0.39373422
3264,0.23091523,0.05301972,0.13483195,0.34118432,0.25418735
3272,0.36266512,0.17964831,0.6755244,0.61358696,0.6409095
3276,0.07334751,0.045657013,0.049856067,0.37301648,0.20612459
3277,0.30085662,0.22207868,0.65823513,0.45919016,0.42625633
3281,0.47357997,0.15912877,0.9229386,0.6314682,0.5790013
3282,0.4020768,0.17234056,0.34609035,0.39362732,0.32011795
3291,0.65852094,0.22929548,0.96985024,0.55921644,0.4517148
3294,0.30601758,0.19484875,0.36377525,0.4857738,0.5008898
3296,0.5957907,0.22428718,0.90821254,0.3931121,0.3055566
3307,0.15072262,0.038450394,0.049332336,0.34763917,0.21612099
3313,0.6148427,0.2588235,0.9697976,0.51575005,0.6114882
3314,0.3104291,0.04993523,0.07246545,0.3596232,0.19254862
3319,0.5323887,0.31326467,0.9135331,0.21073705,0.4279826
3324,0.3668276,0.19323444,0.40494093,0.41676444,0.61263186
3325,0.459669,0.20432779,0.95433384,0.5680527,0.6136889
3331,0.23144887,0.061931625,0.17641851,0.52939296,0.2458384
3333,0.49095097,0.19948922,0.6586091,0.62658507,0.35786197
3335,0.5417,0.3202136,0.58269274,0.46297404,0.36794844
3336,0.4016477,0.21365426,0.76206857,0.5593662,0.25921562
3337,0.36605483,0.11474308,0.16422553,0.3363515,0.13521709
3347,0.50561076,0.21065688,0.5283146,0.36023086,0.48728287
3353,0.3960105,0.15382531,0.2532419,0.59091145,0.18464126
3362,0.45225662,0.15894832,0.5847266,0.31090257,0.14990138
3363,0.6158676,0.18633632,0.96046495,0.36896512,0.36524695
3365,0.65231615,0.20650968,0.9514941,0.3852367,0.37358442
3367,0.35019556,0.053040974,0.10284788,0.34853607,0.18302408
3369,0.56878054,0.27806032,0.9047876,0.39625335,0.41753155
3374,0.2859405,0.2742338,0.91331965,0.4091766,0.19294472
3382,0.24789253,0.15354244,0.29434696,0.49013916,0.524739
3389,0.6552605,0.28767264,0.6152255,0.54116535,0.65632796
3390,0.34794,0.07765163,0.12114244,0.52604264,0.2481152
3391,0.36369124,0.10807654,0.57454437,0.35541102,0.20612459
3394,0.6069443,0.32406643,0.9511944,0.6432642,0.5790013
3397,0.23764834,0.37143597,0.9321444,0.42347842,0.47590393
3398,0.078156784,0.057155073,0.046677344,0.339968,0.17222816
3399,0.47907734,0.25310993,0.6810078,0.6584045,0.66339666
3400,0.3836411,0.19272704,0.8449234,0.36275935,0.35525706
3402,0.3467144,0.10969939,0.14633213,0.34978113,0.21197657
3406,0.3695748,0.1804178,0.2596708,0.4899288,0.36728814
3409,0.08864908,0.07150555,0.07609026,0.37301648,0.20612459
3410,0.5813212,0.18578367,0.39292994,0.5188269,0.37918445
3416,0.48773122,0.15604204,0.88479346,0.5801339,0.5729007
3417,0.6319531,0.24506855,0.9228865,0.49885026,0.40374437
3419,0.062130693,0.3319023,0.96546745,0.3895876,0.5854928
3424,0.60244393,0.18591172,0.88976485,0.40855807,0.4602524
3426,0.3579835,0.14607626,0.9404469,0.3699979,0.41464663
3427,0.36019674,0.15088412,0.28152522,0.35960588,0.3087859
3431,0.38301244,0.11006847,0.5594338,0.5460679,0.27445576
3437,0.573793,0.25324544,0.56922275,0.57558674,0.37932557
3440,0.2781834,0.15048636,0.17478146,0.36314684,0.21743684
3442,0.65601635,0.26744112,0.94029105,0.40045172,0.60906863
3443,0.6428772,0.20598602,0.8540854,0.5341973,0.3681514
3445,0.62869185,0.2661877,0.939445,0.5305019,0.3289981
3446,0.46261537,0.32411984,0.41512144,0.46292877,0.3613973
3448,0.08682845,0.14931251,0.08769422,0.35583633,0.19190402
3457,0.23890391,0.10492721,0.13909489,0.34853607,0.20896664
3459,0.523269,0.6618888,0.29738784,0.34283596,0.21173683
3465,0.6413817,0.883888,0.81685174,0.3826544,0.46676952
3467,0.4670509,0.23460262,0.96427655,0.31368077,0.3810705
3469,0.3096757,0.22250625,0.28405842,0.5738397,0.5324908
3472,0.36660883,0.09620879,0.19250187,0.3611535,0.21473132
3475,0.388256,0.22027776,0.70327836,0.53913367,0.2982156
3477,0.51290333,0.22339997,0.8318941,0.4036991,0.6181738
3478,0.5393649,0.23506151,0.9738945,0.59731734,0.6185932
3480,0.63476264,0.2737591,0.94075596,0.5754182,0.44500852
3491,0.32155666,0.098575704,0.10582137,0.5287722,0.20446013
3492,0.3224884,0.15329579,0.3495049,0.4231493,0.3368939
3498,0.059944976,0.06603203,0.036016908,0.3998479,0.28700876
3508,0.61123,0.19183272,0.90876204,0.36023104,0.3697816
3511,0.55497277,0.2255348,0.73859113,0.5319844,0.61367625
3515,0.599243,0.17428322,0.68914604,0.52835923,0.2439888
3518,0.6529982,0.15922639,0.79243743,0.39988947,0.4251853
3519,0.63741744,0.25511453,0.8134916,0.57048714,0.61433905
3525,0.6509961,0.1786958,0.55071133,0.42845717,0.53229564
3531,0.5052104,0.15918235,0.7158587,0.42308688,0.38076094
3541,0.5990836,0.17760552,0.7338903,0.38469872,0.37645045
3553,0.32993764,0.10423601,0.12843469,0.36047235,0.25021198
3557,0.4903431,0.196377,0.8026069,0.4194237,0.44126064
3559,0.6064176,0.23491369,0.946551,0.35921884,0.5802261
3562,0.41201591,0.17301683,0.7854264,0.49871027,0.617047
3563,0.65601635,0.19427235,0.6551311,0.4016647,0.4477296
3565,0.6114694,0.83271486,0.8969017,0.39636946,0.40471873
3566,0.653286,0.27149576,0.78310734,0.4185547,0.3570901
3571,0.51297027,0.20370471,0.9466175,0.44410703,0.4776673
3573,0.6319531,0.25536433,0.9712397,0.53762525,0.6114882
3576,0.40170386,0.17844467,0.9529632,0.40683526,0.35811508
3577,0.60244393,0.27038553,0.9098701,0.42179576,0.45091006
3578,0.50548553,0.2734382,0.9354852,0.47494185,0.4757943
3580,0.6093063,0.3173822,0.8621858,0.38247764,0.4140573
3583,0.5887584,0.2957092,0.97991234,0.3227146,0.2022848
3588,0.6319531,0.28078464,0.9542409,0.32824138,0.45882782
3589,0.5883675,0.15475142,0.7677621,0.3743175,0.29717526
3594,0.5838232,0.25689483,0.9625636,0.42540133,0.4529083
3595,0.3457452,0.21797416,0.9574267,0.40741444,0.5085722
3600,0.6403399,0.2549036,0.96209496,0.44684762,0.3087518
3603,0.5318815,0.2577725,0.9777566,0.44490996,0.49866337
3604,0.60826254,0.20360395,0.69185334,0.39636946,0.37352592
3606,0.6546441,0.27357256,0.7687943,0.64281386,0.59318805
3607,0.6552605,0.5328221,0.981138,0.19027975,0.62962264
3608,0.32645306,0.22601353,0.8374029,0.4333548,0.45935526
3609,0.59255457,0.1820358,0.8869859,0.36849335,0.61944807
3610,0.32102144,0.20138559,0.31716016,0.31649065,0.27829227
3616,0.38861156,0.22039701,0.93284667,0.60268885,0.41733047
3617,0.65073675,0.21056847,0.9787966,0.6477183,0.6360337
3619,0.3136876,0.13234146,0.1094665,0.48311034,0.20067653
3627,0.6553668,0.23910029,0.9364886,0.41834387,0.43882927
3628,0.50855446,0.25461668,0.55783004,0.31331167,0.40863922
3635,0.61446583,0.2921335,0.84675705,0.4270265,0.3635476
3638,0.6403399,0.26745644,0.9633588,0.6440619,0.6360337
3640,0.3728086,0.13270974,0.36101377,0.35707068,0.41859895
3642,0.5884813,0.1883507,0.78768015,0.6413766,0.48952043
3647,0.4741409,0.13927148,0.7725474,0.3801802,0.36906466
3648,0.34794,0.07765163,0.17132606,0.46518916,0.14333561
3649,0.47541326,0.1958078,0.742205,0.39636946,0.37666622
3650,0.6414705,0.24294165,0.9365731,0.38059857,0.41097298
3653,0.6141447,0.23544812,0.93641305,0.41535798,0.56104606
3654,0.6400998,0.22806868,0.9321064,0.6245152,0.62574446
3655,0.49660936,0.69869435,0.8073916,0.5197097,0.6086092
3656,0.47785375,0.22435135,0.76539147,0.5037193,0.294982
3657,0.6313865,0.213601,0.8193527,0.6374671,0.63650715
3659,0.18722412,0.20121631,0.6898542,0.34591353,0.39344352
3662,0.65852094,0.30161113,0.96201885,0.41801545,0.44137672
3668,0.50120956,0.23206852,0.94260114,0.5412226,0.57509863
3669,0.65601635,0.18015957,0.7696972,0.2943585,0.4252939
3670,0.65601635,0.2329182,0.9094109,0.60685205,0.6114882
3671,0.6414691,0.69598156,0.8248889,0.36628374,0.39406896
3672,0.5207493,0.23910029,0.9528909,0.3142045,0.43429255
3676,0.5952598,0.12964503,0.35898837,0.56485057,0.2764664
3683,0.23236793,0.22782159,0.8684542,0.3836754,0.47740716
3684,0.40468898,0.3272725,0.95327604,0.43551964,0.43359137
3685,0.33170533,0.14437097,0.22917691,0.5890595,0.19623983
3686,0.06036133,0.20477623,0.9779733,0.59661,0.63719517
3687,0.49106878,0.8011274,0.9630274,0.42306605,0.48221073
3688,0.36862049,0.12355099,0.28445008,0.5040901,0.37311074
3689,0.48773122,0.15695494,0.94013435,0.41260418,0.44090262
3690,0.49506634,0.20610467,0.9523958,0.4795314,0.607342
3693,0.12487784,0.06629768,0.040967494,0.5403938,0.23248176
3695,0.46003482,0.29741484,0.853689,0.39270106,0.34752083
3696,0.498032,0.16834052,0.89025515,0.6100131,0.3284601
3700,0.48152563,0.10496715,0.6721549,0.35417286,0.17353426
3701,0.48773122,0.17937097,0.3863369,0.59128714,0.28169546
3706,0.59955096,0.18573263,0.8578244,0.6362105,0.636895
3708,0.6074605,0.16194402,0.9045757,0.5670165,0.40245116
3709,0.49046367,0.3207315,0.94608486,0.6511533,0.62938714
3711,0.22502409,0.10781793,0.13856173,0.35557938,0.22556953
3712,0.6196138,0.16911867,0.47959054,0.39999515,0.393168
3727,0.65601635,0.20865989,0.89927363,0.49638778,0.39372647
3729,0.43355492,0.28400642,0.9498655,0.44153798,0.4595892
3731,0.08441752,0.06576239,0.05097614,0.37466425,0.2785197
3737,0.50182986,0.26122913,0.7906848,0.44410703,0.46803796
3738,0.4282858,0.27028096,0.9754895,0.5673498,0.462164
3740,0.2955846,0.16446558,0.20815317,0.36319026,0.27221254
3744,0.64957213,0.2351301,0.45501158,0.49115506,0.4120211
3746,0.6568943,0.2111612,0.97027415,0.41535798,0.45732993
3760,0.5771327,0.25125,0.9037155,0.39822683,0.40621108
3761,0.30704385,0.14663814,0.7775286,0.47889498,0.4030179
3763,0.36081848,0.14558715,0.1967134,0.35500497,0.25467235
3765,0.48758185,0.18827201,0.9170355,0.4194237,0.44292715
3766,0.652049,0.31395516,0.7477593,0.6598958,0.6430841
3770,0.38531497,0.14912911,0.25230184,0.39467904,0.28507063
3771,0.38254333,0.1891405,0.948896,0.3247944,0.3215785
3773,0.38794774,0.14149992,0.28301153,0.6042209,0.2646018
3778,0.3780869,0.12239972,0.30307886,0.46827966,0.61282104
3779,0.10780624,0.08346045,0.15631367,0.3251096,0.21706457
3781,0.61955917,0.28822997,0.97669524,0.41801545,0.44638965
3782,0.42725098,0.1971383,0.33294484,0.35974714,0.33822286
3783,0.64957213,0.2532682,0.5144068,0.40855807,0.2801873
3785,0.3638421,0.115373805,0.14877614,0.4631952,0.22058403
3789,0.3048379,0.12012783,0.23304011,0.37370974,0.22615933
3794,0.47061548,0.16856031,0.65422064,0.38557896,0.37490222
3797,0.50039035,0.2253839,0.84708977,0.5986681,0.27687013
3799,0.6392387,0.13863477,0.791472,0.40331692,0.2232933
3800,0.39691374,0.10638726,0.13511448,0.4620336,0.22270046
3801,0.30834955,0.1959175,0.33616236,0.3001067,0.2713764
3802,0.653286,0.19058174,0.32108444,0.63137823,0.6197182
3803,0.52149063,0.202981,0.8768564,0.56706226,0.6190518
3804,0.381016,0.17532825,0.17062987,0.6233817,0.30695042
3805,0.31073457,0.11975745,0.4933341,0.34919825,0.24235952
3807,0.38891655,0.17508379,0.21386011,0.5061102,0.3297374
3808,0.45125315,0.0850084,0.1745737,0.27002147,0.2686634
3813,0.50548553,0.19607207,0.96398807,0.6587933,0.63749105
3815,0.5938653,0.1862598,0.7178477,0.56706226,0.43181953
3816,0.36873302,0.36358127,0.9396063,0.39274406,0.3943096
3818,0.48773122,0.94144595,0.7933909,0.377776,0.28346568
3823,0.38276657,0.14293562,0.8519609,0.47132677,0.43015075
3825,0.51251036,0.20634583,0.96407795,0.25793687,0.6148089
3826,0.3746986,0.24105456,0.95765156,0.3850564,0.6190298
3829,0.39912567,0.14732414,0.25187495,0.36687905,0.28448248
3831,0.3478748,0.12035499,0.62830865,0.6165414,0.25931683
3832,0.30695304,0.13080616,0.12514259,0.51644784,0.2527855
3833,0.35227597,0.09745958,0.21430935,0.51239955,0.4910012
3834,0.64453435,0.26385537,0.868158,0.5175877,0.40621108
3837,0.46424675,0.24357775,0.9347884,0.38237372,0.22270268
3842,0.30635387,0.12012783,0.21914487,0.4869396,0.2416608
3843,0.3029285,0.26205292,0.6216472,0.45931628,0.49693838
3846,0.3555774,0.18957119,0.7656522,0.42798802,0.32279494
3847,0.27979192,0.12504011,0.34820333,0.30010894,0.19625801
3848,0.36951688,0.15697002,0.85233676,0.37356138,0.22719707
3849,0.39342177,0.15679853,0.6784154,0.276302,0.23870902
3852,0.6553668,0.31600186,0.6861904,0.42840654,0.6114882
3853,0.13210812,0.1960362,0.9343311,0.50958866,0.5689793
3854,0.6513681,0.13277055,0.8029695,0.52679026,0.26958475
3857,0.4905406,0.26220995,0.58490026,0.46297404,0.4351396
3858,0.3894618,0.15516979,0.6718042,0.46676806,0.2812218
3859,0.33988473,0.17371973,0.32961595,0.4355892,0.31392822
3860,0.6193862,0.15251255,0.8025976,0.39303952,0.3041206
3862,0.6313537,0.16702615,0.7651865,0.60308456,0.32873347
3863,0.64957213,0.1714493,0.4803706,0.36491033,0.43206608
3866,0.5524184,0.104388334,0.20356107,0.6336339,0.2644713
3867,0.62869185,0.27465,0.8500323,0.39166218,0.1887556
3868,0.36126676,0.12758744,0.14597854,0.26802298,0.16968691
3869,0.3418206,0.11828717,0.34277922,0.33113644,0.33252028
3870,0.5775476,0.14077307,0.24415189,0.4990004,0.31795192
3872,0.3374683,0.10531899,0.1576457,0.35207972,0.23627512
3873,0.11905768,0.2127118,0.12721016,0.3871339,0.32811177
3874,0.43572575,0.26827395,0.8508263,0.3683849,0.29755938
3877,0.37636903,0.12658376,0.2336956,0.3576472,0.21768749
3878,0.389251,0.19098406,0.2880237,0.3855766,0.17456424
3879,0.3638421,0.14887379,0.16697606,0.3815176,0.26049268
3880,0.25716442,0.11397387,0.18405321,0.54245293,0.24164821
3882,0.6206327,0.16011257,0.78381956,0.64790976,0.64413154
3886,0.5922557,0.13036148,0.8358408,0.37883016,0.36818588
3888,0.33926353,0.085602775,0.37099704,0.50005573,0.39772442
3889,0.39018625,0.17283487,0.21102057,0.39113447,0.32493225
3891,0.3744219,0.15469961,0.6544793,0.49582446,0.34766278
3892,0.6552605,0.23932305,0.97288424,0.41535798,0.4584262
3893,0.4644777,0.1584067,0.404906,0.40289718,0.38234553
3894,0.6162447,0.38029885,0.58194596,0.2614823,0.20779864
3898,0.4146358,0.15702212,0.50266385,0.5428701,0.35405725
3900,0.28684872,0.19884181,0.85419434,0.47263566,0.61263186
3902,0.36012557,0.19333483,0.75974023,0.36139086,0.5269672
3908,0.48984697,0.18292505,0.9323302,0.4049946,0.46045077
3911,0.62331516,0.22476386,0.96233714,0.6174952,0.45132846
3913,0.14862378,0.07232473,0.11431272,0.34019566,0.2458384
3916,0.5186274,0.22339706,0.5214245,0.36023086,0.50699174
3923,0.4124277,0.13764596,0.3779861,0.41260418,0.50271255
3925,0.61446583,0.3312675,0.9571868,0.5957154,0.66676843
3929,0.579697,0.13764463,0.30315742,0.54953355,0.35399473
3930,0.59891415,0.20362033,0.85110193,0.38153553,0.40135005
3931,0.65601635,0.87215805,0.80053747,0.26970416,0.61482084
3933,0.43056056,0.11208406,0.39930275,0.38228324,0.38008946
3934,0.37303248,0.123815164,0.2276708,0.361397,0.28168964
3937,0.6553668,0.25799742,0.95752966,0.39383146,0.39039123
3942,0.21726875,0.17774433,0.24040997,0.3551319,0.25816777
3944,0.57471526,0.13405193,0.39013878,0.6014197,0.6597934
3952,0.65231615,0.14327878,0.88373154,0.37283775,0.40901333
3953,0.51893824,0.809056,0.975267,0.30991933,0.47565502
3954,0.65852094,0.32789975,0.9686452,0.30511615,0.59460795
3955,0.49833804,0.80219716,0.6207261,0.40802267,0.43343154
3957,0.6413817,0.22344305,0.9560978,0.604596,0.45019144
3959,0.24128564,0.103617854,0.12164198,0.49316058,0.16358624
3960,0.6568943,0.25531086,0.9762516,0.65315866,0.6576518
3962,0.44175994,0.11911695,0.75062674,0.54264224,0.21477702
3965,0.3633092,0.12285531,0.24356997,0.5111085,0.2561571
3967,0.2790018,0.08581716,0.11841884,0.34978113,0.1345979
3968,0.6417626,0.19089366,0.8894328,0.32015637,0.21547985
3969,0.36638823,0.14469434,0.73596036,0.3582312,0.6176628
3971,0.43871298,0.23014235,0.9378791,0.41120264,0.430258
3972,0.48758185,0.18896495,0.86250365,0.3867432,0.3863854
3973,0.38659233,0.29750967,0.74001896,0.4185547,0.43672687
3974,0.61955917,0.33673853,0.9247433,0.42179576,0.49306098
3976,0.07298564,0.21260893,0.17484227,0.3613047,0.2623585
3977,0.1303776,0.20899762,0.7323943,0.41914394,0.33182907
3980,0.319036,0.1364506,0.2850695,0.34385014,0.29759932
3981,0.2853425,0.12563057,0.15778445,0.3566672,0.21422331
3986,0.5981299,0.16405065,0.78275305,0.53973424,0.61760956
3992,0.5713579,0.17280269,0.34777296,0.59974396,0.5701304
3996,0.2850104,0.25688833,0.33132133,0.5561186,0.31319714
3997,0.3916148,0.12804572,0.23522344,0.6193685,0.23518749
